,User,Month,freq_month
182,user10290,2021-11,75
183,user10290,2021-12,58
184,user10290,2022-01,10
185,user10290,2022-02,20
186,user10290,2022-03,3
187,user10290,2022-04,3
188,user10290,2022-05,11
189,user10290,2022-06,2
190,user10290,2022-08,6
191,user10290,2022-11,15
192,user10290,2023-01,1
193,user10317,2021-05,20
194,user10317,2021-06,41
195,user10319,2021-05,149
196,user10319,2021-06,145
197,user10319,2021-07,312
198,user10319,2021-08,701
199,user10319,2021-09,394
200,user10319,2021-10,163
201,user10319,2021-11,4
202,user10319,2021-12,8
203,user10319,2022-02,1
204,user10319,2022-05,1
205,user10338,2021-05,309
206,user10338,2021-06,75
207,user10338,2021-07,14
208,user10338,2021-08,12
209,user10338,2021-09,6
210,user10338,2021-10,3
211,user10338,2021-12,2
212,user10338,2022-01,1
213,user10338,2022-02,9
214,user10338,2022-03,1
215,user10338,2022-04,7
216,user10338,2022-05,4
217,user10343,2021-05,1407
218,user10343,2021-06,313
219,user10343,2021-07,309
220,user10343,2021-08,138
221,user10343,2021-09,59
222,user10343,2021-10,2
223,user10343,2021-11,1
224,user10343,2021-12,28
225,user10343,2022-01,4
226,user10343,2022-02,1
227,user10343,2022-03,113
228,user10343,2022-04,1
229,user10343,2022-05,3
230,user10343,2022-07,3
231,user10343,2022-08,9
232,user10347,2021-05,69
233,user10347,2021-06,9
234,user10359,2021-05,1
235,user10359,2021-07,7
236,user10359,2021-08,4
237,user10359,2021-10,17
238,user10359,2021-11,17
239,user10359,2021-12,4
240,user10359,2022-01,2
241,user10359,2022-02,15
242,user10370,2021-05,92
243,user10375,2021-05,199
244,user10375,2021-06,57
245,user10375,2021-07,8
246,user10375,2021-08,6
247,user10375,2021-10,1
248,user10375,2021-12,1
249,user10375,2022-03,2
250,user10375,2022-04,1
251,user10375,2022-05,75
252,user10375,2022-06,57
253,user10384,2021-05,187
254,user10384,2021-06,96
255,user10384,2021-07,5
256,user10384,2021-08,23
257,user10384,2021-09,2
258,user10384,2021-12,1
259,user10384,2022-04,13
260,user10397,2021-05,7
261,user10397,2021-07,1
262,user10397,2021-08,32
263,user10397,2021-09,4
264,user10397,2021-10,30
265,user10397,2023-01,6
266,user10397,2023-02,3
267,user10426,2021-05,154
268,user10426,2021-06,52
269,user10426,2021-07,66
270,user10426,2021-08,12
271,user10426,2021-10,42
272,user10426,2021-11,12
273,user10426,2022-02,1
274,user10429,2021-05,91
275,user10429,2021-06,131
276,user10429,2021-08,321
277,user10429,2022-06,13
278,user10429,2022-07,19
279,user10429,2022-11,3
280,user10440,2021-05,1
281,user10440,2021-06,2
282,user10440,2021-07,1
283,user10440,2021-09,3
284,user10440,2021-10,2
285,user10440,2021-11,50
286,user10440,2021-12,17
287,user10440,2022-01,1
288,user10440,2022-02,1
289,user10440,2022-03,8
290,user10440,2022-05,5
291,user10448,2021-05,60
292,user10448,2021-06,1
293,user10448,2022-01,2
294,user10453,2021-05,86
295,user10453,2021-06,109
296,user10453,2021-07,73
297,user10453,2021-08,66
298,user10453,2021-09,1
299,user10453,2022-01,3
300,user10453,2022-03,2
301,user10453,2022-04,11
302,user10453,2022-05,1
303,user10458,2021-05,67
304,user10458,2021-06,12
305,user10474,2021-05,233
306,user10474,2021-06,392
307,user10474,2021-07,229
308,user10474,2021-08,15
309,user10474,2021-10,66
310,user10474,2021-11,13
311,user10474,2022-06,54
312,user10474,2022-07,161
313,user10474,2022-08,6
314,user10485,2021-05,1
315,user10485,2021-08,25
316,user10485,2021-10,2
317,user10485,2021-11,10
318,user10485,2022-01,545
319,user10485,2022-02,1
320,user10488,2021-05,30
321,user10488,2021-06,10
322,user10488,2021-07,6
323,user10488,2021-08,4
324,user10488,2021-11,1
325,user10488,2021-12,3
326,user10488,2022-02,2
327,user10488,2022-03,4
328,user10488,2022-04,2
329,user10488,2022-05,2
330,user10494,2021-05,3
331,user10494,2021-06,5
332,user10494,2021-07,9
333,user10494,2021-08,1
334,user10494,2022-02,3
335,user10494,2022-04,3
336,user10494,2022-08,26
337,user10494,2022-09,29
338,user10494,2022-10,9
339,user10494,2022-11,1
340,user10494,2022-12,2
341,user10496,2021-05,214
342,user10496,2021-06,59
343,user10496,2021-07,24
344,user10496,2021-08,18
345,user10496,2021-09,4
346,user10496,2021-10,17
347,user10496,2022-01,3
348,user10496,2022-02,7
349,user10496,2022-04,1
350,user10496,2022-11,1
351,user10507,2021-05,9
352,user10507,2021-06,61
353,user10507,2021-07,8
354,user10507,2021-08,1
355,user10507,2021-12,2
356,user10523,2021-05,24
357,user10523,2021-11,9
358,user10523,2021-12,2
359,user10523,2022-03,188
360,user10523,2022-04,5
361,user10523,2022-05,94
362,user10523,2022-06,29
363,user10523,2022-07,6
364,user10523,2022-09,9
365,user10523,2022-10,4
366,user10523,2023-01,2
367,user10524,2021-05,42
368,user10524,2021-06,202
369,user10524,2021-07,173
370,user10524,2021-08,101
371,user10524,2021-09,37
372,user10524,2021-10,13
373,user10524,2021-11,2
374,user10524,2021-12,19
375,user10524,2022-01,33
376,user10524,2022-02,58
377,user10524,2022-03,22
378,user10524,2022-04,11
379,user10524,2022-05,14
380,user10524,2022-06,5
381,user10524,2022-07,1
382,user10524,2022-08,17
383,user10524,2022-09,6
384,user10524,2022-10,2
385,user10524,2022-11,4
386,user10524,2022-12,2
387,user10524,2023-02,15
388,user10554,2021-05,14
389,user10554,2021-06,52
390,user10554,2021-07,33
391,user10554,2021-08,1
392,user10566,2021-05,16
393,user10566,2021-06,5
394,user10566,2021-07,12
395,user10566,2021-08,2
396,user10566,2021-10,6
397,user10566,2021-11,2
398,user10566,2022-03,5
399,user10566,2022-04,1
400,user10566,2022-09,14
401,user10566,2022-10,29
402,user10566,2022-11,1
403,user10566,2022-12,1
404,user10566,2023-01,2
405,user10572,2021-05,389
406,user10572,2022-03,1
407,user10572,2022-04,2
408,user10574,2021-05,191
409,user10574,2021-06,160
410,user10574,2021-07,14
411,user10574,2021-08,11
412,user10574,2021-09,117
413,user10574,2021-10,13
414,user10574,2021-12,9
415,user10574,2022-03,2
416,user10574,2022-05,10
417,user10587,2021-05,59
418,user10587,2021-06,1
419,user10606,2021-05,73
420,user10606,2021-06,226
421,user10606,2021-07,157
422,user10606,2021-08,114
423,user10606,2021-09,45
424,user10606,2021-10,200
425,user10606,2021-11,74
426,user10606,2021-12,5
427,user10606,2022-02,2
428,user10606,2022-06,2
429,user10606,2022-07,51
430,user10606,2022-08,1
431,user10606,2022-11,4
432,user10634,2021-05,385
433,user10634,2021-06,103
434,user10639,2021-05,3
435,user10639,2021-06,35
436,user10639,2021-07,5
437,user10639,2021-08,5
438,user10639,2021-09,10
439,user10639,2021-10,15
440,user10639,2021-11,4
441,user10639,2022-05,1
442,user10642,2021-05,10
443,user10642,2021-06,98
444,user10642,2021-07,8
445,user10642,2021-08,250
446,user10642,2021-09,178
447,user10642,2021-10,104
448,user10642,2021-11,140
449,user10642,2021-12,53
450,user10642,2022-01,13
451,user10642,2022-02,1
452,user10642,2022-03,46
453,user10642,2022-04,6
454,user10642,2022-05,8
455,user10642,2022-06,3
456,user10642,2022-07,1
457,user10642,2022-08,1
458,user10642,2023-01,4
459,user10645,2021-05,7
460,user10645,2021-06,9
461,user10645,2021-07,1
462,user10645,2021-08,30
463,user10645,2021-09,4
464,user10645,2021-10,1
465,user10645,2021-11,7
466,user10647,2021-05,42
467,user10647,2021-06,47
468,user10647,2021-07,3
469,user10647,2021-08,1
470,user10647,2021-09,2
471,user10649,2021-05,2
472,user10649,2022-03,3
473,user10649,2022-04,37
474,user10649,2022-05,1469
475,user10649,2022-06,1
476,user10654,2021-05,6
477,user10654,2021-06,10
478,user10654,2021-07,1
479,user10654,2021-08,9
480,user10654,2021-10,36
481,user10654,2021-12,13
482,user10654,2022-01,4
483,user10654,2022-09,3
484,user10654,2022-10,81
485,user10654,2022-11,147
486,user10654,2022-12,38
487,user10666,2021-05,49
488,user10666,2021-06,9
489,user10666,2021-07,2
490,user10666,2021-08,1
491,user10666,2021-10,7
492,user10666,2021-11,3
493,user10672,2021-05,8
494,user10672,2021-06,26
495,user10672,2021-07,24
496,user10672,2021-08,1
497,user10672,2021-09,3
498,user10672,2021-10,3
499,user10672,2022-04,1
500,user10672,2022-05,2
501,user10674,2021-05,34
502,user10674,2021-06,59
503,user10674,2021-07,3
504,user10674,2021-08,2
505,user10678,2021-05,9
506,user10678,2021-06,1
507,user10678,2021-07,30
508,user10678,2021-08,20
509,user10678,2021-09,1
510,user10678,2021-10,2
511,user10678,2022-03,1
512,user10678,2022-04,1
513,user10678,2022-06,2
514,user10678,2022-07,155
515,user10678,2022-08,443
516,user10678,2022-09,9
517,user10693,2021-05,10
518,user10693,2021-06,2
519,user10693,2021-08,1
520,user10693,2021-09,3
521,user10693,2021-10,7
522,user10693,2021-11,61
523,user10693,2021-12,385
524,user10693,2022-01,321
525,user10693,2022-02,44
526,user10693,2022-05,13
527,user10693,2022-11,4
528,user10697,2021-05,3
529,user10697,2022-03,47
530,user10697,2022-04,8
531,user10697,2022-05,3
532,user10699,2021-05,2
533,user10699,2021-07,303
534,user10699,2021-08,45
535,user10767,2021-05,91
536,user10767,2021-06,60
537,user10767,2021-07,12
538,user10767,2021-08,66
539,user10767,2021-09,97
540,user10767,2021-10,57
541,user10767,2022-01,18
542,user10767,2022-02,7
543,user10767,2022-03,5
544,user10767,2022-07,1
545,user10767,2022-08,12
546,user10767,2022-09,6
547,user10767,2022-10,7
548,user10767,2022-11,3
549,user10770,2021-05,40
550,user10770,2021-06,45
551,user10770,2021-07,4
552,user10770,2021-08,1
553,user10786,2021-05,209
554,user10786,2021-06,178
555,user10786,2021-07,14
556,user10794,2021-05,12
557,user10794,2021-06,15
558,user10794,2021-07,4
559,user10794,2021-09,303
560,user10794,2021-10,142
561,user10794,2021-11,37
562,user10830,2021-05,70
563,user10830,2021-06,17
564,user10830,2021-11,4
565,user10845,2021-05,24
566,user10845,2021-06,39
567,user10845,2021-07,3
568,user10845,2021-08,1
569,user10845,2021-11,13
570,user10845,2021-12,14
571,user10845,2022-02,1
572,user10845,2022-04,3
573,user10845,2022-09,1
574,user10875,2021-05,4
575,user10875,2021-06,7
576,user10875,2021-08,5
577,user10875,2021-09,3
578,user10875,2021-10,7
579,user10875,2021-12,26
580,user10875,2022-01,7
581,user10875,2022-03,6
582,user10879,2021-05,22
583,user10879,2021-06,55
584,user10879,2021-07,13
585,user10909,2021-05,44
586,user10909,2021-06,10
587,user10909,2021-08,5
588,user10909,2021-10,2
589,user10909,2022-02,3
590,user10909,2022-05,2
591,user10916,2021-05,4
592,user10916,2021-06,51
593,user10916,2021-07,36
594,user10916,2021-08,21
595,user10916,2021-09,24
596,user10916,2021-10,47
597,user10916,2021-11,37
598,user10916,2021-12,58
599,user10916,2022-01,23
600,user10916,2022-02,26
601,user10916,2022-03,20
602,user10916,2022-04,10
603,user10916,2022-05,12
604,user10916,2022-06,1
605,user10916,2022-08,1
606,user10916,2022-11,6
607,user10937,2021-05,4
608,user10937,2022-02,1
609,user10937,2022-08,137
610,user10937,2022-09,132
611,user10937,2022-11,9
612,user10937,2022-12,7
613,user10937,2023-01,188
614,user10946,2021-05,6
615,user10946,2021-06,1
616,user10946,2021-07,72
617,user10946,2021-08,12
618,user10946,2021-09,2
619,user10946,2021-11,2
620,user10946,2021-12,1
621,user10963,2021-05,1
622,user10963,2021-06,26
623,user10963,2021-07,11
624,user10963,2021-08,3
625,user10963,2022-01,12
626,user10963,2022-09,11
627,user10975,2021-05,2
628,user10975,2021-06,14
629,user10975,2021-07,12
630,user10975,2021-08,43
631,user10975,2021-12,1
632,user10975,2022-08,1
633,user10975,2022-09,6
634,user10975,2022-10,1
635,user10975,2022-11,1
636,user10980,2021-06,22
637,user10980,2021-07,30
638,user10980,2021-08,1
639,user10980,2021-09,1
640,user10980,2021-10,3
641,user10980,2021-12,6
642,user10980,2022-01,41
643,user10980,2022-02,2
644,user10980,2022-03,4
645,user10980,2022-04,11
646,user10980,2022-05,189
647,user10980,2022-06,7
648,user10980,2022-07,5
649,user10980,2022-11,2
650,user10986,2021-06,51
651,user10986,2021-07,4
652,user10986,2021-08,1
653,user10986,2021-09,3
654,user10988,2021-06,8
655,user10988,2021-08,32
656,user10988,2021-09,14
657,user10988,2021-10,3
658,user10988,2021-11,3
659,user10988,2021-12,2
660,user11001,2021-06,70
661,user11001,2021-07,6
662,user11004,2021-06,62
663,user11004,2021-07,11
664,user11004,2021-08,51
665,user11004,2021-09,143
666,user11004,2021-10,126
667,user11004,2021-11,156
668,user11004,2021-12,21
669,user11004,2022-01,4
670,user11006,2021-06,376
671,user11006,2021-07,129
672,user11006,2021-08,96
673,user11006,2021-09,12
674,user11006,2021-10,226
675,user11006,2021-11,2
676,user11008,2021-06,18
677,user11008,2021-07,47
678,user11008,2021-08,19
679,user11008,2021-10,2
680,user11008,2021-12,11
681,user11008,2022-01,7
682,user11008,2022-02,31
683,user11008,2022-03,114
684,user11008,2022-04,98
685,user11008,2022-05,147
686,user11008,2022-06,84
687,user11008,2022-07,67
688,user11008,2022-08,46
689,user11008,2022-09,54
690,user11008,2022-10,23
691,user11008,2022-11,11
692,user11008,2022-12,13
693,user11008,2023-01,10
694,user11008,2023-02,12
695,user11010,2021-06,73
696,user11010,2021-07,7
697,user11017,2021-06,30
698,user11017,2021-07,3
699,user11017,2021-08,18
700,user11017,2021-09,6
701,user11017,2021-10,7
702,user11034,2021-06,58
703,user11034,2021-07,22
704,user11034,2021-08,301
705,user11034,2021-09,108
706,user11034,2021-12,1
707,user11034,2022-03,2
708,user11034,2022-06,29
709,user11034,2022-07,13
710,user11034,2022-09,4
711,user11034,2022-11,3
712,user11041,2021-06,44
713,user11041,2021-07,39
714,user11041,2021-08,7
715,user11041,2021-09,1
716,user11041,2022-04,2
717,user11045,2021-06,26
718,user11045,2021-08,16
719,user11045,2021-09,17
720,user11045,2021-10,2
721,user11045,2021-11,1
722,user11053,2021-06,51
723,user11053,2021-07,172
724,user11053,2021-08,52
725,user11053,2021-09,56
726,user11053,2021-10,15
727,user11053,2021-11,4
728,user11053,2021-12,1
729,user11053,2022-01,3
730,user11053,2022-03,166
731,user11053,2022-04,268
732,user11053,2022-05,29
733,user11082,2021-06,270
734,user11082,2021-07,1
735,user11082,2022-07,31
736,user11082,2022-08,208
737,user11084,2021-06,2
738,user11084,2021-07,2
739,user11084,2022-02,25
740,user11084,2022-03,25
741,user11084,2022-04,8
742,user11084,2022-05,7
743,user11092,2021-06,38
744,user11092,2021-07,3
745,user11092,2021-08,3
746,user11092,2021-09,11
747,user11092,2021-10,3
748,user11092,2021-11,3
749,user11106,2021-06,8
750,user11106,2021-07,1
751,user11106,2021-09,1
752,user11106,2021-10,5
753,user11106,2021-11,11
754,user11106,2021-12,10
755,user11106,2022-04,2
756,user11106,2022-05,10
757,user11106,2022-07,12
758,user11123,2021-06,152
759,user11123,2021-07,169
760,user11123,2021-11,39
761,user11123,2021-12,71
762,user11123,2022-01,11
763,user11123,2022-02,4
764,user11126,2021-06,5
765,user11126,2021-08,1
766,user11126,2021-10,10
767,user11126,2021-11,18
768,user11126,2021-12,3
769,user11126,2022-01,12
770,user11126,2022-02,157
771,user11126,2022-03,88
772,user11126,2022-04,1
773,user11126,2022-05,45
774,user11126,2022-06,126
775,user11126,2022-07,45
776,user11126,2022-08,2
777,user11126,2022-09,4
778,user11126,2022-10,10
779,user11126,2022-11,5
780,user11126,2023-01,6
781,user11133,2021-06,4
782,user11133,2021-07,12
783,user11133,2021-08,6
784,user11133,2021-09,9
785,user11133,2021-10,10
786,user11133,2021-11,14
787,user11133,2021-12,4
788,user11133,2022-03,19
789,user11133,2022-05,12
790,user11133,2022-10,1
791,user11133,2022-11,7
792,user11133,2022-12,1
793,user11137,2021-06,3
794,user11137,2021-07,19
795,user11137,2021-08,205
796,user11137,2021-09,445
797,user11137,2021-10,508
798,user11137,2021-11,159
799,user11137,2021-12,125
800,user11137,2022-01,18
801,user11137,2022-02,1
802,user11137,2022-03,184
803,user11137,2022-04,64
804,user11137,2022-05,108
805,user11137,2022-06,45
806,user11137,2022-07,39
807,user11137,2022-08,24
808,user11137,2022-09,26
809,user11137,2022-10,8
810,user11137,2022-11,6
811,user11190,2021-06,18
812,user11190,2021-07,9
813,user11190,2021-09,20
814,user11190,2021-10,1
815,user11190,2021-11,37
816,user11190,2021-12,5
817,user11190,2022-01,3
818,user11209,2021-06,1
819,user11209,2022-01,40
820,user11209,2022-02,18
821,user11209,2022-06,87
822,user11209,2022-07,5
823,user11209,2022-11,191
824,user11209,2023-01,1
825,user11215,2021-06,49
826,user11215,2021-07,20
827,user11215,2021-08,13
828,user11215,2021-09,1
829,user11215,2021-10,10
830,user11215,2021-11,2
831,user11215,2022-04,1
832,user11215,2022-12,1
833,user11219,2021-06,187
834,user11219,2021-07,130
835,user11219,2021-08,21
836,user11219,2021-09,7
837,user11219,2021-10,19
838,user11219,2022-01,9
839,user11219,2022-02,5
840,user11219,2022-06,6
841,user11219,2022-07,3
842,user11219,2022-11,7
843,user11223,2021-06,415
844,user11223,2021-07,2005
845,user11223,2021-08,818
846,user11223,2021-09,2
847,user11223,2021-10,6
848,user11223,2021-11,4
849,user11223,2021-12,72
850,user11223,2022-01,2
851,user11223,2022-10,2
852,user11231,2021-06,11
853,user11231,2021-07,11
854,user11231,2021-08,32
855,user11231,2021-09,16
856,user11231,2021-10,7
857,user11231,2021-11,5
858,user11231,2021-12,1
859,user11231,2022-01,1
860,user11231,2022-04,1
861,user11238,2021-06,54
862,user11238,2021-07,269
863,user11238,2021-08,2
864,user11238,2022-01,1
865,user11238,2022-02,6
866,user11238,2022-03,148
867,user11238,2022-04,30
868,user11238,2022-05,6
869,user11238,2022-06,1
870,user11238,2022-07,60
871,user11238,2022-08,16
872,user11238,2022-12,7
873,user11238,2023-01,9
874,user11238,2023-02,1
875,user11241,2021-06,30
876,user11241,2021-07,144
877,user11241,2021-08,125
878,user11241,2021-09,78
879,user11241,2021-10,2
880,user11241,2021-11,3
881,user11241,2021-12,2
882,user11241,2022-01,19
883,user11241,2022-02,43
884,user11241,2022-03,33
885,user11241,2022-04,23
886,user11241,2022-05,13
887,user11241,2022-06,40
888,user11241,2022-08,7
889,user11241,2022-09,2
890,user11241,2022-11,8
891,user11241,2022-12,1
892,user11250,2021-06,11
893,user11250,2021-07,6
894,user11250,2021-10,18
895,user11250,2021-11,36
896,user11250,2021-12,7
897,user11250,2022-01,10
898,user11250,2022-03,2
899,user11254,2021-06,40
900,user11254,2021-07,543
901,user11254,2021-08,505
902,user11254,2021-09,597
903,user11254,2021-10,382
904,user11254,2021-11,18
905,user11255,2021-06,66
906,user11255,2021-07,262
907,user11255,2021-08,150
908,user11255,2021-09,6
909,user11265,2021-06,1
910,user11265,2021-07,5
911,user11265,2021-08,6
912,user11265,2021-11,3
913,user11265,2021-12,2
914,user11265,2022-01,2
915,user11265,2022-02,9
916,user11265,2022-03,55
917,user11265,2022-04,3
918,user11265,2022-05,6
919,user11265,2022-06,1
920,user11265,2022-07,35
921,user11265,2022-08,71
922,user11265,2022-09,87
923,user11265,2022-10,73
924,user11265,2022-11,21
925,user11265,2022-12,7
926,user11265,2023-01,11
927,user11265,2023-02,10
928,user11279,2021-06,10
929,user11279,2021-07,4
930,user11279,2021-09,6
931,user11279,2021-10,1
932,user11279,2021-12,1
933,user11279,2022-01,25
934,user11279,2022-02,11
935,user11279,2022-03,1
936,user11280,2021-06,4
937,user11280,2021-07,234
938,user11280,2021-08,391
939,user11280,2021-09,25
940,user11280,2021-10,10
941,user11296,2021-06,1
942,user11296,2021-07,14
943,user11296,2021-08,4
944,user11296,2021-09,19
945,user11296,2021-10,27
946,user11296,2021-12,6
947,user11296,2022-02,1
948,user11296,2022-03,1
949,user11296,2022-05,1
950,user11296,2022-09,2
951,user11299,2021-06,136
952,user11299,2021-07,330
953,user11299,2021-08,35
954,user11299,2021-09,11
955,user11299,2021-10,41
956,user11299,2021-11,121
957,user11299,2021-12,15
958,user11299,2022-01,2
959,user11299,2022-02,1
960,user11299,2022-03,14
961,user11299,2022-04,42
962,user11299,2022-05,13
963,user11299,2022-06,4
964,user11299,2022-10,4
965,user11310,2021-06,131
966,user11310,2021-07,23
967,user11310,2021-08,65
968,user11310,2021-09,13
969,user11310,2021-10,24
970,user11310,2022-03,44
971,user11310,2022-04,2
972,user11315,2021-06,16
973,user11315,2021-07,158
974,user11315,2021-08,11
975,user11315,2021-09,56
976,user11315,2021-10,66
977,user11315,2022-04,5
978,user11315,2022-05,2
979,user11316,2021-06,21
980,user11316,2021-07,12
981,user11316,2021-08,33
982,user11316,2021-09,11
983,user11316,2021-10,2
984,user11316,2022-05,9
985,user11316,2022-09,1
986,user11318,2021-06,13
987,user11318,2021-07,109
988,user11318,2021-08,152
989,user11318,2021-09,79
990,user11318,2021-10,96
991,user11318,2021-11,55
992,user11318,2021-12,28
993,user11318,2022-01,22
994,user11318,2022-02,35
995,user11318,2022-03,6
996,user11318,2022-04,2
997,user11318,2022-09,123
998,user11318,2022-10,224
999,user11318,2022-11,60
1000,user11318,2022-12,11
1001,user11318,2023-01,5
1002,user11329,2021-06,1
1003,user11329,2021-07,1
1004,user11329,2021-12,25
1005,user11329,2022-02,10
1006,user11329,2022-03,32
1007,user11329,2022-04,2
1008,user11329,2022-05,17
1009,user11331,2021-06,8
1010,user11331,2021-07,2
1011,user11331,2021-09,22
1012,user11331,2021-10,17
1013,user11331,2021-12,9
1014,user11331,2022-01,482
1015,user11331,2022-02,583
1016,user11331,2022-03,11
1017,user11331,2022-04,3
1018,user11331,2022-05,42
1019,user11331,2022-07,8
1020,user11331,2022-08,526
1021,user11331,2022-09,9
1022,user11352,2021-06,1
1023,user11352,2021-07,13
1024,user11352,2021-10,39
1025,user11352,2021-11,3
1026,user11352,2022-01,7
1027,user11352,2022-08,3
1028,user11352,2022-09,2
1029,user11366,2021-06,3
1030,user11366,2021-07,57
1031,user11370,2021-07,43
1032,user11370,2021-08,281
1033,user11370,2021-09,140
1034,user11370,2021-10,74
1035,user11370,2021-11,248
1036,user11370,2021-12,47
1037,user11370,2022-01,500
1038,user11370,2022-02,10
1039,user11370,2022-03,27
1040,user11370,2022-04,53
1041,user11370,2022-05,207
1042,user11370,2022-06,104
1043,user11370,2022-07,154
1044,user11370,2022-08,16
1045,user11370,2022-09,1
1046,user11370,2022-10,14
1047,user11370,2022-11,66
1048,user11370,2022-12,12
1049,user11370,2023-01,18
1050,user11370,2023-02,3
1051,user11379,2021-07,21
1052,user11379,2021-08,12
1053,user11379,2021-09,316
1054,user11379,2021-10,7
1055,user11379,2022-02,4
1056,user11379,2022-06,13
1057,user11385,2021-07,67
1058,user11385,2021-08,7
1059,user11385,2021-09,5
1060,user11385,2021-12,2
1061,user11400,2021-07,3
1062,user11400,2021-12,4
1063,user11400,2022-01,8
1064,user11400,2022-02,4
1065,user11400,2022-03,26
1066,user11400,2022-04,28
1067,user11400,2022-08,1
1068,user11400,2022-12,1
